Id|Codigo|Nombre|Habilitado
7397|7871|PEGINTERFERON ALFA-2A|1
7398|7872|TALNETANT|1
7399|7873|IBRITUMOMAB TIUXETAN|1
7400|7874|DONITRIPTAN|1
7401|7875|LASOFOXIFENO|1
7402|7876|MEPOLIZUMAB|1
7403|7877|GEMIFLOXACINO|1
7404|7878|DOXERCALCIFEROL|1
7405|7879|OLANEXIDINA|1
7406|7880|IRAMPANEL|1
7407|7881|PINOKALANT|1
7408|7882|LERDELIMUMAB|1
7409|7883|CANGRELOR|1
7410|7884|ESKETAMINA|1
7411|7885|LIATERMINA|1
7412|7886|TROXACITABINA|1
7413|7887|EXATECAN|1
7414|7888|SELAMECTINA|1
7415|7889|IROFULVENO|1
7416|789|NICOMORFINA|1
7417|7890|PIBROZELESINA|1
7418|7893|EMODEPSIDA|1
7419|7895|AVISCUMINA|1
7420|7896|EDRONOCAINA|1
7421|7897|ROTIGOTINA|1
7422|7898|EZLOPITANT|1
7423|7899|ENZACAMENO|1
7424|79|BIBROCATOL|1
7425|790|CLORPROPAMIDA|1
7426|7900|LEVMETANFETAMINA|1
7427|7901|CAPROMORELINA|1
7428|7904|ENTECAVIR|1
7429|7905|BILASTINA|1
7430|7906|CETUXIMAB|1
7431|7907|LUSAPERIDONA|1
7432|7908|ALEMCINAL|1
7433|7909|PEGINTERFERON ALFA-2B|1
7434|791|CICLOBENZAPRINA|1
7435|7910|SULAMSEROD|1
7436|7911|BINETRAKINA|1
7437|7913|TENOFOVIR|1
7438|7915|ADROGOLIDA|1
7439|7916|ALTINICLINA|1
7440|7917|PERFLEXANO|1
7441|7918|DIFLOMOTECAN|1
7442|7919|IMPLITAPIDA|1
7443|792|ACETILDIGITOXINA|1
7444|7920|EPRATUZUMAB|1
7445|7921|PRINOMASTAT|1
7446|7922|CISTINA|1
7447|7924|TEBIPENEM PIVOXILO|1
7448|7925|PUMAFENTRINA|1
7449|7926|XIDECAFLUR|1
7450|7928|NERAMEXANO|1
7451|7929|NEBOGLAMINA|1
7452|793|IMIPRAMINA|1
7453|7930|AMIGLUMIDA|1
7454|7931|ITRIGLUMIDA|1
7455|7932|PERFLUTRENO|1
7456|7933|ABRINEURINA|1
7457|7934|MIBUMOMAB|1
7458|7936|RISARESTAT|1
7459|7937|RESIQUIMOD|1
7460|7938|AMILOXATO|1
7461|7939|NORELGESTROMINA|1
7462|794|AMSONATO DE CLORFENOCTIO|1
7463|7940|OCTISALATO|1
7464|7941|PEGVISOMANT|1
7465|7942|VOFOPITANT|1
7466|7943|LANICEMINA|1
7467|7944|FIGOPITANT|1
7468|7945|OCTINOXATO|1
7469|7946|RUBITECAN|1
7470|7947|CONIVAPTAN|1
7471|7948|ZELANDOPAM|1
7472|7949|CROBENETINA|1
7473|795|CLORPROGUANIL|1
7474|7950|VARDENAFIL|1
7475|7951|FIDUXOSINA|1
7476|7952|SITAXENTAN|1
7477|7953|ESCITALOPRAM|1
7478|7954|TELBERMINA|1
7479|7955|REPIFERMINA|1
7480|7957|ACIDO LIDADRONICO|1
7481|7958|LADIRUBICINA|1
7482|7959|AXITIROMO|1
7483|796|HIDROXICLOROQUINA|1
7484|7960|CILOMILAST|1
7485|7961|EMIVIRINA|1
7486|7962|MOTEXAFINA|1
7487|7964|EUFAUSERASA|1
7488|7965|BIVATUZUMAB|1
7489|7966|ROSTAPORFINA|1
7490|7967|OPEBACAN|1
7491|7968|AFELETECAN|1
7492|7969|TOLVAPTAN|1
7493|797|CLORURO DE FENACTROPINIO|1
7494|7970|ATRASENTAN|1
7495|7973|MELEVODOPA|1
7496|7974|TALAPORFINA|1
7497|7975|DORIPENEM|1
7498|7977|PALIPERIDONA|1
7499|7978|DALBAVANCINA|1
7500|7979|ORITAVANCINA|1
7501|798|POSQUINA|1
7502|7980|CAPRAVIRINA|1
7503|7981|MERADIMATO|1
7504|7982|OMACICLOVIR|1
7505|7983|VALOMACICLOVIR|1
7506|7984|ICARIDINA|1
7507|7986|EPTAPLATINO|1
7508|7987|FOSFLUCONAZOL|1
7509|7988|BROSTALICINA|1
7510|7989|EPTOTERMINA ALFA|1
7511|799|SALINAZID|1
7512|7990|ADEKALANT|1
7513|7992|ALISKIRENO|1
7514|7993|TICALOPRIDA|1
7515|7994|VATALANIB|1
7516|7995|ENSULIZOL|1
7517|7997|SONECLOSAN|1
7518|7999|ECRAPROST|1
7519|8|BRALOBARBITAL|1
7520|800|TACRINA|1
7521|8001|ELAROFIBAN|1
7522|8002|NAVURIDINA|1
7523|8003|TEZACITABINA|1
7524|8004|SEMAXANIB|1
7525|8005|ALEMTUZUMAB|1
7526|8006|LIXIVAPTAN|1
7527|8007|TANOMASTAT|1
7528|8008|ACIDO CARGLUMICO|1
7529|8009|IDRAPARINUX DE SODIO|1
7530|801|TROPIGLINA|1
7531|8010|EZETIMIBA|1
7532|8011|FOSAMPRENAVIR|1
7533|8012|EPAFIPASA|1
7534|8013|SAFINAMIDA|1
7535|8014|RUPLIZUMAB|1
7536|8015|LARONIDASA|1
7537|8016|NASARUPLASA BETA|1
7538|8017|BEVACIZUMAB|1
7539|8018|CRIDANIMOD|1
7540|802|AMANOZINA|1
7541|8020|OPAVIRALINA|1
7542|8021|ROSUVASTATINA|1
7543|8022|FOSVESET|1
7544|8023|GADOFOSVESET|1
7545|8024|GEMTUZUMAB|1
7546|8025|MURELETECAN|1
7547|8026|OLCEGEPANT|1
7548|8027|DABIGATRAN|1
7549|8028|DABIGATRAN ETEXILATO|1
7550|8029|RIMONABANT|1
7551|803|FLUOROMETOLONA|1
7552|8031|IMATINIB|1
7553|8032|EDOTREOTIDA|1
7554|8033|TILMACOXIB|1
7555|8034|LIVARAPARINA CALCICA|1
7556|8035|BIMATOPROST|1
7557|8036|TIDEMBERSAT|1
7558|8037|XIMELAGATRAN|1
7559|8038|ALILUSEM|1
7560|8039|OMALIZUMAB|1
7561|8040|TOMEGLOVIR|1
7562|8041|PITRAKINRA|1
7563|8042|REGLITAZAR|1
7564|8043|SILODOSINA|1
7565|8044|INSULINA GLULISINA|1
7566|8045|PRADOFLOXACINO|1
7567|8046|LEMALESOMAB|1
7568|8047|TAPLITUMOMAB PAPTOX|1
7569|8048|AGALSIDASA ALFA|1
7570|8049|ERTAPENEM|1
7571|805|TROLEANDOMICINA|1
7572|8050|APREPITANT|1
7573|8051|SUMANIROL|1
7574|8053|TRAXOPRODIL|1
7575|8054|VISILIZUMAB|1
7576|8055|GEMOPATRILAT|1
7577|8056|LITOMEGLOVIR|1
7578|8057|ALFATRADIOL|1
7579|8058|EGANOPROST|1
7580|8059|ALEFACEPT|1
7581|806|CLORBENZOXAMINA|1
7582|8060|GAVILIMOMAB|1
7583|8061|ZIRALIMUMAB|1
7584|8062|IPRAVACAINA|1
7585|8063|ENFUVIRTIDA|1
7586|8064|FARGLITAZAR|1
7587|8066|TIPIFARNIB|1
7588|8067|LANIQUIDAR|1
7589|8068|FESOTERODINA|1
7590|8069|MICAFUNGINA|1
7591|807|METOHEXITAL|1
7592|8070|SOBLIDOTINA|1
7593|8071|SABIPORIDA|1
7594|8072|MIROSTIPENO|1
7595|8073|DARBEPOETINA ALFA|1
7596|8074|BIMOSIAMOSA|1
7597|8075|GADOMELITOL|1
7598|8076|ERLIZUMAB|1
7599|8077|PIPENDOXIFENO|1
7600|8078|TOSAGESTINA|1
7601|8079|SIBENADET|1
7602|808|METOSULFATO DE TRIMETIDINIO|1
7603|8080|MOZENAVIR|1
7604|8081|RIVOGLITAZONA|1
7605|8082|ETORICOXIB|1
7606|8083|ZOSUQUIDAR|1
7607|8084|TRIDOLGOSIR|1
7608|8085|OZOGAMICINA|1
7609|8087|METELIMUMAB|1
7610|8088|MANIFAXINA|1
7611|8089|LAQUINIMOD|1
7612|809|XILOMETAZOLINA|1
7613|8090|DROTRECOGINA ALFA (ACTIVADA)|1
7614|8091|LIRIMILAST|1
7615|8092|TESAGLITAZAR|1
7616|8094|LACOSAMIDA|1
7617|8095|LECONOTIDA|1
7618|8096|OTAMIXABAN|1
7619|8097|MECLINERTANT|1
7620|8099|TAFLUPOSIDO|1
7621|81|DANTRON|1
7622|8100|PRATOSARTAN|1
7623|8101|AMELUBANT|1
7624|8102|ZANAPEZILO|1
7625|8103|MATUZUMAB|1
7626|8104|LAPISTERIDA|1
7627|8105|ACIDO GADOCOLETICO|1
7628|8106|RESLIZUMAB|1
7629|8107|DIBOTERMINA ALFA|1
7630|8108|RUBOXISTAURINA|1
7631|8109|BIFARCEPT|1
7632|811|FURALTADONA|1
7633|8110|RAGAGLITAZAR|1
7634|8111|ISEGANAN|1
7635|8112|TOFIMILAST|1
7636|8113|CALDARET|1
7637|8114|PEGFILGRASTIM|1
7638|8115|TIGECICLINA|1
7639|8116|GIMATECAN|1
7640|8118|AMOTOSALENO|1
7641|8119|AGALSIDASA BETA|1
7642|812|OXANAMIDA|1
7643|8120|TENIVASTATINA|1
7644|8121|FINAFLOXACINO|1
7645|8122|EFALIZUMAB|1
7646|8123|MERIMEPODIB|1
7647|8124|AMDOXOVIR|1
7648|8125|ALVOCIDIB|1
7649|8126|ZONIPORIDA|1
7650|8127|LABETUZUMAB|1
7651|8128|AMBRISENTAN|1
7652|8129|FELOPRENTAN|1
7653|8131|MIRIPLATINO|1
7654|8132|PRITUMUMAB|1
7655|8133|ERLOTINIB|1
7656|8134|INGLIFORIB|1
7657|8135|ALICAFORSEN|1
7658|8136|TADALAFILO|1
7659|8137|TALIBEGRON|1
7660|8138|MIGLUSTAT|1
7661|8139|SENAZODAN|1
7662|814|AMINOXITRIFENO|1
7663|8140|FEBUXOSTAT|1
7664|8141|OSEMOZOTAN|1
7665|8142|GARNOCESTIM|1
7666|8143|TEBANICLINA|1
7667|8144|ZOTICASONA|1
7668|8145|CIPRALISANT|1
7669|8146|OGLUFANIDA|1
7670|8147|EPOETINA DELTA|1
7671|8148|ALFIMEPRASA|1
7672|8149|PRALNACASAN|1
7673|815|TIAMBUTOSINA|1
7674|8150|TECNECIO (99MTC) FANOLESOMAB|1
7675|8151|LUMIRACOXIB|1
7676|8152|NAXIFILINA|1
7677|8153|PEXELIZUMAB|1
7678|8154|ZONAMPANEL|1
7679|8155|SOLIFENACINA|1
7680|8156|NETOGLITAZONA|1
7681|8157|ECALCIDENO|1
7682|8158|ILAPRAZOL|1
7683|8159|TIVICICLOVIR|1
7684|816|DEXAMETASONA|1
7685|8160|DETIVICICLOVIR|1
7686|8161|LULICONAZOL|1
7687|8162|LIDORESTAT|1
7688|8163|ACOLBIFENO|1
7689|8164|DAPIVIRINA|1
7690|8167|REBIMASTAT|1
7691|8168|BAZEDOXIFENO|1
7692|8169|TECASTEMIZOL|1
7693|8170|TREPROSTINILO|1
7694|8171|MITEMCINAL|1
7695|8173|DELUCEMINA|1
7696|8174|BINODENOSON|1
7697|8175|COLURACETAM|1
7698|8176|IGURATIMOD|1
7699|8177|BEMINAFILO|1
7700|8178|EDONENTAN|1
7701|8179|TECADENOSON|1
7702|818|TIORIDAZINA|1
7703|8180|MELDONIO|1
7704|8181|ATAZANAVIR|1
7705|8182|FLINDOKALNER|1
7706|8183|OREGOVOMAB|1
7707|8184|PERAMIVIR|1
7708|8185|DELIGOPARINA SODICA|1
7709|8186|PALIFERMINA|1
7710|8187|DISUFENTON DE SODIO|1
7711|8188|SORAPRAZAN|1
7712|8189|IOSIMENOL|1
7713|819|PARIDOCAINA|1
7714|8191|LONAFARNIB|1
7715|8192|DEGARELIX|1
7716|8193|DEFERASIROX|1
7717|8194|DERSALAZINA|1
7718|8195|ALBACONAZOL|1
7719|8196|LUBAZODONA|1
7720|8197|ESCUALAMINA|1
7721|8198|EFAPROXIRAL|1
7722|8199|INDISULAM|1
7723|8200|INDIPLON|1
7724|8201|TARIQUIDAR|1
7725|8202|ASOPRISNILO|1
7726|8203|ECAMATO DE ASOPRISNILO|1
7727|8204|GEFITINIB|1
7728|8205|PICOPLATINO|1
7729|8206|TRABECTEDINA|1
7730|8207|VAPALIXIMAB|1
7731|8208|LIRAGLUTIDA|1
7732|8209|NALFURAFINA|1
7733|821|CICLANDELATO|1
7734|8210|APOLIZUMAB|1
7735|8211|TENELIXIMAB|1
7736|8212|TEMSIROLIMUS|1
7737|8214|NEMIFITIDA|1
7738|8215|PEGAPTANIB|1
7739|8216|TAPENTADOL|1
7740|8217|PUMOSETRAG|1
7741|8218|APAZICUONA|1
7742|8219|EXENATIDA|1
7743|822|AMBAZONA|1
7744|8220|TECALCET|1
7745|8221|SEGESTERONA|1
7746|8222|IDURSULFASA|1
7747|8223|CANTUZUMAB MERTANSINA|1
7748|8224|REPARIXINA|1
7749|8225|CEFOVECINA|1
7750|8226|ERTIPROTAFIB|1
7751|8227|PASCOLIZUMAB|1
7752|8228|FANDOSENTAN|1
7753|8229|GEMCABENO|1
7754|823|BECLAMIDA|1
7755|8230|NAMINIDIL|1
7756|8231|ECULIZUMAB|1
7757|8232|TORALIZUMAB|1
7758|8234|SORAFENIB|1
7759|8235|TACAPENEM|1
7760|8236|TULATROMICINA|1
7761|8237|GARENOXACINO|1
7762|8238|PERFLUBRODEC|1
7763|8239|ECROMEXIMAB|1
7764|824|BISACODILO|1
7765|8240|ELZASONAN|1
7766|8241|PEGSUNERCEPT|1
7767|8243|VARESPLADIB|1
7768|8244|EGLUMETAD|1
7769|8245|ALVIMOPAN|1
7770|8246|EDOTECARINA|1
7771|8247|LURASIDONA|1
7772|8248|MOZAVAPTAN|1
7773|8249|ICROCAPTIDA|1
7774|8250|CETROMICINA|1
7775|8251|SIPLIZUMAB|1
7776|8252|BARUSIBAN|1
7777|8253|HEMOGLOBINA RAFIMERO|1
7778|8254|LUBIPROSTONA|1
7779|8255|IBROLIPIM|1
7780|8256|CANERTINIB|1
7781|8257|IROXANADINA|1
7782|8258|ESZOPICLONA|1
7783|8259|TETRANITRATO DE TRIPLATINO|1
7784|826|CLEMIZOL|1
7785|8260|PIXANTRONA|1
7786|8261|ISTAROXIMA|1
7787|8263|TEGLICAR|1
7788|8264|FONTOLIZUMAB|1
7789|8265|ISMOMULTINA ALFA|1
7790|8266|BIFEPRUNOX|1
7791|8267|OBLIMERSEN|1
7792|8268|TORCETRAPIB|1
7793|8269|PACTIMIBA|1
7794|827|CLEMIZOL PENICILINA|1
7795|8270|APLINDOR|1
7796|8271|ORTATAXEL|1
7797|8272|TORCITABINA|1
7798|8273|AXOMADOL|1
7799|8275|ENECADINA|1
7800|8276|URTOXAZUMAB|1
7801|8278|ASENAPINA|1
7802|8279|PLEVITREXED|1
7803|828|DIMETISTERONA|1
7804|8280|NORTOPIXANTRONA|1
7805|8281|TOPIXANTRONA|1
7806|8282|INECALCITOL|1
7807|8283|MANTABEGRON|1
7808|8284|TRODUSQUEMINA|1
7809|8286|TAPRIZOSINA|1
7810|8287|CINACALCET|1
7811|8288|SUFUGOLIX|1
7812|8289|DEXMETILFENIDATO|1
7813|829|INPROCUONA|1
7814|8290|EXATECAN ALIDEXIMERO|1
7815|8291|ASELIZUMAB|1
7816|8292|FIPAMEZOL|1
7817|8293|TOPILUTAMIDA|1
7818|8294|CERIBATO DE PACLITAXEL|1
7819|8295|ADARGILEUKINA ALFA|1
7820|8296|TELBIVUDINA|1
7821|8297|LESTAURTINIB|1
7822|8298|ZANOLIMUMAB|1
7823|8299|MITRATAPIDA|1
7824|83|DITRANOL|1
7825|830|PIPRINHIDRINATO|1
7826|8300|ARIMOCLOMOL|1
7827|8301|ATACIGUAT|1
7828|8302|BARIXIBAT|1
7829|8303|ETRAVIRINA|1
7830|8305|DARUNAVIR|1
7831|8306|TROMBOMODULINA ALFA|1
7832|8307|APRINOCARSEN|1
7833|8308|RUPINTRIVIR|1
7834|8309|DOFEQUIDAR|1
7835|831|PEMPIDINA|1
7836|8310|LATIDECTINA|1
7837|8311|ACIDO ARUNDICO|1
7838|8312|POSIZOLID|1
7839|8313|RANIBIZUMAB|1
7840|8315|ICLAPRIM|1
7841|8316|ETRICIGUAT|1
7842|8317|TIFENAZOXIDO|1
7843|8318|RAFABEGRON|1
7844|8319|ARDENERMINA|1
7845|832|NORCODEINA|1
7846|8320|PATUPILONA|1
7847|8321|ANATIBANT|1
7848|8322|ACIDO SALCAPROZICO|1
7849|8323|EDIFOLIGIDA|1
7850|8324|TOLEVAMERO|1
7851|8325|DORAMAPIMOD|1
7852|8326|DICUAFOSOL|1
7853|8327|OXEGLITAZAR|1
7854|8328|TACEDINALINA|1
7855|8329|DICLOROACETATO DE ETIPREDNOL|1
7856|833|NORMORFINA|1
7857|8331|BORTEZOMIB|1
7858|8332|BERTILIMUMAB|1
7859|8333|FISPEMIFENO|1
7860|8334|IFERANSERINA|1
7861|8335|EDRATIDA|1
7862|8337|TORAPSEL|1
7863|8338|PRIRALFINAMIDA|1
7864|8339|GALIXIMAB|1
7865|834|FURMETOXADONA|1
7866|8341|FINGOLIMOD|1
7867|8342|FRESELESTAT|1
7868|8343|TESOFENSINA|1
7869|8344|ARTEMISONA|1
7870|8345|VALTORCITABINA|1
7871|8346|ULIFLOXACINO|1
7872|8347|OMIGANAN|1
7873|8349|SEMAPIMOD|1
7874|835|HIDROXINDASOL|1
7875|8350|SOTROMBOMODULINA ALFA|1
7876|8351|DAGLUTRILO|1
7877|8352|ROBENACOXIB|1
7878|8353|LADOSTIGILO|1
7879|8354|IDRONOXILO|1
7880|8357|TECNECIO (99MTC) NITRIDOCADO|1
7881|8358|ALAMIFOVIR|1
7882|8359|FIROCOXIB|1
7883|836|TRIACETINA|1
7884|8360|ETALOCIB|1
7885|8361|DESVENLAFAXINA|1
7886|8362|PELITREXOL|1
7887|8363|TADEKINIG ALFA|1
7888|8364|ELVUCITABINA|1
7889|8365|VANDETANIB|1
7890|8366|VARENICLINA|1
7891|8367|ULIPRISTAL|1
7892|8368|ODIPARCILO|1
7893|8369|FLUORESCEINA LISICOL|1
7894|837|AMINOGLUTETIMIDA|1
7895|8370|TALIZUMAB|1
7896|8371|ELSILIMOMAB|1
7897|8372|EPITUMOMAB CITUXETAN|1
7898|8373|CIMICOXIB|1
7899|8374|TAFLUPROST|1
7900|8375|TISOCALCITATO|1
7901|8376|ALFERMINOGEN TADENOVEC|1
7902|8377|GLUCURONIDO DE MORFINA|1
7903|8378|LAPATINIB|1
7904|8379|ESOXIBUTININA|1
7905|8380|PERTUZUMAB|1
7906|8381|BELIMUMAB|1
7907|8383|OMIGAPILO|1
7908|8384|PASIREOTIDA|1
7909|8385|ICOFUNGIPENO|1
7910|8386|DABUZALGRON|1
7911|8387|ISTRADEFILINA|1
7912|8388|DACINOSTAT|1
7913|8389|DISERMOLIDA|1
7914|839|OXIFENCICLIMINA|1
7915|8390|IXABEPILONA|1
7916|8391|ROSTAFUROXINA|1
7917|8392|BEFETUPITANT|1
7918|8393|EDAGLITAZONA|1
7919|8394|TOCILIZUMAB|1
7920|8395|BECAMPANEL|1
7921|8396|SABARUBICINA|1
7922|8397|CLAZOSENTAN|1
7923|8398|ARFORMOTEROL|1
7924|8399|VILDAGLIPTINA|1
7925|84|DIXANTOGENO|1
7926|840|SULFADIMETOXINA|1
7927|8400|BANOXANTRONA|1
7928|8401|LOMEGUATRIB|1
7929|8402|IMIDAFENACINA|1
7930|8403|ESLICARBAZEPINA|1
7931|8404|CARMOTEROL|1
7932|8405|TANEPTACOGINA ALFA|1
7933|8406|CATUMAXOMAB|1
7934|8407|ERTUMAXOMAB|1
7935|8408|TANOGITRAN|1
7936|8409|NETUPITANT|1
7937|841|HIDROCLOROTIAZIDA|1
7938|8411|ISALMADOL|1
7939|8412|MIROCOCEPT|1
7940|8413|BATABULINA|1
7941|8414|PRUVANSERINA|1
7942|8415|REVAPRAZAN|1
7943|8416|NEBENTAN|1
7944|8417|TARENFLURBILO|1
7945|8418|TIPLASININA|1
7946|8419|ECOPLADIB|1
7947|842|FETARBITAL|1
7948|8421|MAROPITANT|1
7949|8422|CLOFARABINA|1
7950|8424|SOLABEGRON|1
7951|8425|PALOSURAN|1
7952|8426|ENZASTAURINA|1
7953|8427|TANAPROGET|1
7954|8428|RIVAROXABAN|1
7955|8429|ANTITROMBINA ALFA|1
7956|843|FLUMETIAZIDA|1
7957|8430|TETOMILAST|1
7958|8431|DORANIDAZOL|1
7959|8433|RADEQUINILO|1
7960|8434|PACLITAXEL POLIGLUMEX|1
7961|8435|DEXTOFISOPAM|1
7962|8437|MECASERMINA RINFABATO|1
7963|8438|SONTUZUMAB|1
7964|844|POLICARBOFILO|1
7965|8440|CILUPREVIR|1
7966|8441|HORMONA PARATIROIDEA|1
7967|8442|MURAGLITAZAR|1
7968|8443|LUMILIXIMAB|1
7969|8444|TEDUGLUTIDA|1
7970|8445|RAZAXABAN|1
7971|8446|MUBRITINIB|1
7972|8447|RAMELTEON|1
7973|8448|CERTOLIZUMAB PEGOL|1
7974|8449|ADECATUMUMAB|1
7975|845|METILBROMURO DE TIHEXINOL|1
7976|8450|MARAVIROC|1
7977|8451|BESILESOMAB|1
7978|8452|TERUTROBAN|1
7979|8453|INDIBULINA|1
7980|8454|TALTOBULINA|1
7981|8455|CANFOSFAMIDA|1
7982|8456|MILATAXEL|1
7983|8457|INDACATEROL|1
7984|8459|ANCRIVIROC|1
7985|846|CARBAZOCROMO SULFONATO DE SODIO|1
7986|8460|IMIGLITAZAR|1
7987|8461|CETILISTAT|1
7988|8462|PELITINIB|1
7989|8463|BAMIRASTINA|1
7990|8465|PERFLUBUTANO|1
7991|8466|SELODENOSON|1
7992|8467|TIFUVIRTIDA|1
7993|8468|DIRLOTAPIDA|1
7994|8469|RILPIVIRINA|1
7995|8470|LONAPRISAN|1
7996|8471|RANIRESTAT|1
7997|8472|NAVEGLITAZAR|1
7998|8474|ARMODAFINILO|1
7999|8475|ALGLUCOSIDASA ALFA|1
8000|8476|ECALANTIDA|1
8001|8477|LEMUTEPORFINA|1
8002|8479|DAPICLERMINA|1
8003|848|NIHIDRAZONA|1
8004|8481|LIBIVIRUMAB|1
8005|8483|BELOTECAN|1
8006|8484|YTRIO (90Y) TACATUZUMAB TETRAXETAN|1
8007|8485|DASANTAFILO|1
8008|8486|LANIMOSTIM|1
8009|8488|REGADENOSON|1
8010|8489|LECOZOTAN|1
8011|849|SIROSINGOPINA|1
8012|8490|RITOBEGRON|1
8013|8491|DENUFOSOL|1
8014|8492|PERZINFOTEL|1
8015|8493|DEPELESTAT|1
8016|8494|RETAPAMULINA|1
8017|8495|ABATACEPT|1
8018|8496|SUCCINOBUCOL|1
8019|8497|GOLIMUMAB|1
8020|8498|DEUTOLPERISONA|1
8021|8499|PANITUMUMAB|1
8022|850|DIFENOXILATO|1
8023|8500|TEFIBAZUMAB|1
8024|8501|TANDUTINIB|1
8025|8502|DELMITIDA|1
8026|8503|PRASUGREL|1
8027|8504|TELAVANCINA|1
8028|8505|LENALIDOMIDA|1
8029|8506|ACOTIAMIDA|1
8030|8507|CLORURO DE GANTACURIO|1
8031|8508|PEGAMOTECAN|1
8032|8509|GLUCARPIDASA|1
8033|851|IODURO DE PRALIDOXIMA|1
8034|8510|GADODENTERATO|1
8035|8511|RADAFAXINA|1
8036|8512|LEVOTOFISOPAM|1
8037|8513|PLERIXAFOR|1
8038|8514|FIDEXABAN|1
8039|8515|TALACTOFERRINA ALFA|1
8040|8516|CINTREDEKINA BESUDOTOX|1
8041|8517|RADOTERMINA|1
8042|8519|CLORURO DE ALAGEBRIO|1
8043|852|NIFURETAZONA|1
8044|8520|FAMPRONILO|1
8045|8521|FUROATO DE FLUTICASONA|1
8046|8522|VESTIPITANT|1
8047|8523|LEVOLANSOPRAZOL|1
8048|8524|DEXLANSOPRAZOL|1
8049|8525|RIMEPORIDA|1
8050|8527|VERPASEP CALTESPENO|1
8051|8528|SUGAMMADEX|1
8052|853|MEDROXIPROGESTERONA|1
8053|8530|AVOSENTAN|1
8054|8531|CEFTOBIPROL|1
8055|8532|CEFTOBIPROL MEDOCARILO|1
8056|8533|TILVALOSINA|1
8057|8534|FARAMPATOR|1
8058|8535|TRABEDERSEN|1
8059|8536|EXBIVIRUMAB|1
8060|8537|OMOCIANINA|1
8061|8538|TASQUINIMOD|1
8062|8539|TALAGLUMETAD|1
8063|854|ANISINDIONA|1
8064|8540|PICLOZOTAN|1
8065|8541|VALATEGRAST|1
8066|8543|EPOETINA DSETA|1
8067|8544|BROMURO DE ACLIDINIO|1
8068|8545|NIMOTUZUMAB|1
8069|8546|SELICICLIB|1
8070|8548|EMBECONAZOL|1
8071|8549|PLITIDEPSINA|1
8072|855|CLOQUINATO|1
8073|8550|DAVASAICINA|1
8074|8551|UDENAFILO|1
8075|8552|LINAPRAZAN|1
8076|8553|BEPERMINOGEN PERPLASMIDO|1
8077|8554|ARASERTACONAZOL|1
8078|8556|BALICATIB|1
8079|8557|EFIPLADIB|1
8080|8558|FORODESINA|1
8081|8559|PEMAGLITAZAR|1
8082|8560|PRALATREXATO|1
8083|8561|BECOCALCIDIOL|1
8084|8562|ERITORAN|1
8085|8563|ACIDO SALCLOBUZICO|1
8086|8564|BECATECARINA|1
8087|8565|ATILMOTINA|1
8088|8566|TALABOSTAT|1
8089|8567|GALSULFASA|1
8090|8568|IPILIMUMAB|1
8091|8569|DEFERITRINA|1
8092|857|CLORURO DE HALOPENIO|1
8093|8570|ISPINESIB|1
8094|8572|AVANAFILO|1
8095|8573|ICOMUCRET|1
8096|8574|INOTUZUMAB OZOGAMICINA|1
8097|8575|PERFLISOBUTANO|1
8098|8576|IBOCTADEKINA|1
8099|8577|SAXAGLIPTINA|1
8100|8578|APRATASTAT|1
8101|8579|PELIGLITAZAR|1
8102|8580|RAXIBACUMAB|1
8103|8581|ELSIBUCOL|1
8104|8582|CONTUSUGEN LADENOVEC|1
8105|8584|PRADEFOVIR|1
8106|8585|BEMOTRIZINOL|1
8107|8586|BISOCTRIZOL|1
8108|8587|ROMIPLOSTIM|1
8109|8589|ELOMOTECAN|1
8110|859|PRAMPINA|1
8111|8590|POSARAPROST|1
8112|8591|SATAVAPTAN|1
8113|8592|TESETAXEL|1
8114|8594|ZABOFLOXACINO|1
8115|8595|PADOPORFINA|1
8116|8596|MANITIMUS|1
8117|8597|RIMACALIB|1
8118|8598|NAPTUMOMAB ESTAFENATOX|1
8119|860|TEOCLATO DE PROMETAZINA|1
8120|8600|VOLOCIXIMAB|1
8121|8601|RIVENPROST|1
8122|8602|NEBICAPONA|1
8123|8603|TRANSFERRINA ALDIFITOX|1
8124|8604|INDANTADOL|1
8125|8605|ZALUTUMUMAB|1
8126|8606|OFATUMUMAB|1
8127|8607|TRETAZICAR|1
8128|8608|CARICOTAMIDA|1
8129|8609|ELACITARABINA|1
8130|861|SULFATOLAMIDA|1
8131|8610|SIPOGLITAZAR|1
8132|8611|GABAPENTINA ENACARBILO|1
8133|8612|OLMESARTAN|1
8134|8613|FOSFLURIDINA TIDOXILO|1
8135|8615|DILOPETINA|1
8136|8616|ROSONABANT|1
8137|8617|PEFORELINA|1
8138|8618|CAMOBUCOL|1
8139|8619|TARIBAVIRINA|1
8140|862|MESTANOLONA|1
8141|8620|ESMIRTAZAPINA|1
8142|8621|NERISPIRDINA|1
8143|8622|TALOTREXINA|1
8144|8623|DIAPLASININA|1
8145|8624|BAPINEUZUMAB|1
8146|8625|VALOPICITABINA|1
8147|8626|APIXABAN|1
8148|8627|BELATACEPT|1
8149|8628|RIVANICLINA|1
8150|8629|ISPRONICLINA|1
8151|863|METAHEXAMIDA|1
8152|8630|EPRODISATO|1
8153|8631|TRAMIPROSATO|1
8154|8632|CIPECILATO DE DEXAMETASONA|1
8155|8633|VELIMOGEN ALIPLASMIDO|1
8156|8634|IMISOPASEM MANGANESO|1
8157|8635|MAPATUMUMAB|1
8158|8636|OCRELIZUMAB|1
